"study","group","pID","msg_condition","msg_number","msg_content","msg_valence","msg_medium","scale_name","item","value"
"bbprime_causal","untimed","bbprime_causal_s330","control",71,"climate",NA,"news","msg_read","8",97
"bbprime_causal","untimed","bbprime_causal_s331","control",94,"health",NA,"news","msg_read","8",65
"bbprime_causal","comment","bbprime_causal_s332","self",19,"climate",NA,"news","msg_read","8",15
"bbprime_causal","timed","bbprime_causal_s333","control",62,"health",NA,"news","msg_read","8",58
"bbprime_causal","untimed","bbprime_causal_s334","self",30,"climate",NA,"news","msg_read","8",0
"bbprime_causal","timed","bbprime_causal_s335","control",48,"climate",NA,"news","msg_read","8",24
"bbprime_causal","untimed","bbprime_causal_s336","self",89,"climate",NA,"news","msg_read","8",100
"bbprime_causal","untimed","bbprime_causal_s337","self",11,"health",NA,"news","msg_read","8",29
"bbprime_causal","untimed","bbprime_causal_s338","self",75,"health",NA,"news","msg_read","8",82
"bbprime_causal","timed","bbprime_causal_s339","social",19,"climate",NA,"news","msg_read","8",72
"bbprime_causal","timed","bbprime_causal_s340","control",82,"climate",NA,"news","msg_read","8",0
"bbprime_causal","timed","bbprime_causal_s341","self",83,"health",NA,"news","msg_read","8",4
"bbprime_causal","comment","bbprime_causal_s342","control",80,"health",NA,"news","msg_read","8",59
"bbprime_causal","comment","bbprime_causal_s343","self",33,"health",NA,"news","msg_read","8",98
"bbprime_causal","untimed","bbprime_causal_s344","control",39,"health",NA,"news","msg_read","8",10
"bbprime_causal","untimed","bbprime_causal_s345","control",10,"climate",NA,"news","msg_read","8",72
"bbprime_causal","comment","bbprime_causal_s346","control",47,"climate",NA,"news","msg_read","8",65
"bbprime_causal","untimed","bbprime_causal_s347","self",24,"health",NA,"news","msg_read","8",90
"bbprime_causal","timed","bbprime_causal_s348","self",94,"health",NA,"news","msg_read","8",99
"bbprime_causal","timed","bbprime_causal_s349","self",64,"health",NA,"news","msg_read","8",90
"bbprime_causal","timed","bbprime_causal_s350","self",19,"climate",NA,"news","msg_read","8",51
"bbprime_causal","comment","bbprime_causal_s351","self",53,"climate",NA,"news","msg_read","8",49
"bbprime_causal","timed","bbprime_causal_s352","social",50,"climate",NA,"news","msg_read","8",88
"bbprime_causal","timed","bbprime_causal_s353","social",56,"health",NA,"news","msg_read","8",56
"bbprime_causal","comment","bbprime_causal_s354","self",4,"climate",NA,"news","msg_read","8",58
"bbprime_causal","untimed","bbprime_causal_s355","control",14,"climate",NA,"news","msg_read","8",78
"bbprime_causal","comment","bbprime_causal_s356","self",62,"health",NA,"news","msg_read","8",49
"bbprime_causal","untimed","bbprime_causal_s357","control",77,"climate",NA,"news","msg_read","8",33
"bbprime_causal","timed","bbprime_causal_s358","self",14,"climate",NA,"news","msg_read","8",51
"bbprime_causal","untimed","bbprime_causal_s359","control",95,"climate",NA,"news","msg_read","8",69
"bbprime_causal","untimed","bbprime_causal_s360","social",74,"health",NA,"news","msg_read","8",100
"bbprime_causal","untimed","bbprime_causal_s361","self",6,"climate",NA,"news","msg_read","8",20
"bbprime_causal","timed","bbprime_causal_s362","social",0,"health",NA,"news","msg_read","8",0
"bbprime_causal","untimed","bbprime_causal_s363","social",5,"health",NA,"news","msg_read","8",59
"bbprime_causal","comment","bbprime_causal_s364","control",40,"climate",NA,"news","msg_read","8",0
"bbprime_causal","comment","bbprime_causal_s365","social",12,"climate",NA,"news","msg_read","8",91
"bbprime_causal","untimed","bbprime_causal_s366","self",44,"health",NA,"news","msg_read","8",66
"bbprime_causal","comment","bbprime_causal_s367","social",85,"climate",NA,"news","msg_read","8",85
"bbprime_causal","timed","bbprime_causal_s368","control",85,"climate",NA,"news","msg_read","8",70
"bbprime_causal","timed","bbprime_causal_s369","social",71,"climate",NA,"news","msg_read","8",62
"bbprime_causal","comment","bbprime_causal_s370","control",66,"climate",NA,"news","msg_read","8",67
"bbprime_causal","timed","bbprime_causal_s371","social",78,"health",NA,"news","msg_read","8",55
"bbprime_causal","timed","bbprime_causal_s372","control",23,"health",NA,"news","msg_read","8",93
"bbprime_causal","timed","bbprime_causal_s373","control",25,"climate",NA,"news","msg_read","8",0
"bbprime_causal","untimed","bbprime_causal_s374","control",20,"health",NA,"news","msg_read","8",86
"bbprime_causal","timed","bbprime_causal_s375","social",10,"climate",NA,"news","msg_read","8",75
"bbprime_causal","untimed","bbprime_causal_s376","social",70,"health",NA,"news","msg_read","8",77
"bbprime_causal","untimed","bbprime_causal_s377","social",35,"health",NA,"news","msg_read","8",100
"bbprime_causal","comment","bbprime_causal_s378","control",69,"health",NA,"news","msg_read","8",1
"bbprime_causal","timed","bbprime_causal_s379","control",34,"health",NA,"news","msg_read","8",98
"bbprime_causal","timed","bbprime_causal_s380","self",84,"health",NA,"news","msg_read","8",16
"bbprime_causal","comment","bbprime_causal_s381","social",15,"health",NA,"news","msg_read","8",100
"bbprime_causal","untimed","bbprime_causal_s382","control",6,"climate",NA,"news","msg_read","8",56
"bbprime_causal","timed","bbprime_causal_s383","self",88,"health",NA,"news","msg_read","8",94
"bbprime_causal","timed","bbprime_causal_s384","social",66,"climate",NA,"news","msg_read","8",63
"bbprime_causal","untimed","bbprime_causal_s385","self",22,"climate",NA,"news","msg_read","8",7
"bbprime_causal","comment","bbprime_causal_s386","control",31,"climate",NA,"news","msg_read","8",8
"bbprime_causal","untimed","bbprime_causal_s387","self",50,"climate",NA,"news","msg_read","8",91
"bbprime_causal","timed","bbprime_causal_s388","social",37,"climate",NA,"news","msg_read","8",65
"bbprime_causal","comment","bbprime_causal_s389","social",68,"health",NA,"news","msg_read","8",73
"bbprime_causal","timed","bbprime_causal_s390","social",68,"health",NA,"news","msg_read","8",75
"bbprime_causal","timed","bbprime_causal_s391","self",72,"climate",NA,"news","msg_read","8",81
"bbprime_causal","untimed","bbprime_causal_s392","control",6,"climate",NA,"news","msg_read","8",51
"bbprime_causal","timed","bbprime_causal_s393","self",81,"climate",NA,"news","msg_read","8",71
"bbprime_causal","timed","bbprime_causal_s394","self",9,"climate",NA,"news","msg_read","8",48
"bbprime_causal","timed","bbprime_causal_s395","social",70,"health",NA,"news","msg_read","8",75
"bbprime_causal","comment","bbprime_causal_s396","social",53,"climate",NA,"news","msg_read","8",71
"bbprime_causal","untimed","bbprime_causal_s397","self",5,"health",NA,"news","msg_read","8",49
"bbprime_causal","untimed","bbprime_causal_s398","social",95,"climate",NA,"news","msg_read","8",5
"bbprime_causal","untimed","bbprime_causal_s399","social",38,"health",NA,"news","msg_read","8",70
"bbprime_causal","untimed","bbprime_causal_s400","self",52,"climate",NA,"news","msg_read","8",4
"bbprime_causal","timed","bbprime_causal_s401","control",30,"climate",NA,"news","msg_read","8",80
"bbprime_causal","comment","bbprime_causal_s402","control",12,"climate",NA,"news","msg_read","8",65
"bbprime_causal","untimed","bbprime_causal_s403","self",40,"climate",NA,"news","msg_read","8",76
"bbprime_causal","untimed","bbprime_causal_s404","control",25,"climate",NA,"news","msg_read","8",69
"bbprime_causal","comment","bbprime_causal_s405","self",38,"health",NA,"news","msg_read","8",100
"bbprime_causal","timed","bbprime_causal_s406","self",13,"climate",NA,"news","msg_read","8",0
"bbprime_causal","untimed","bbprime_causal_s407","social",84,"health",NA,"news","msg_read","8",64
"bbprime_causal","timed","bbprime_causal_s408","social",64,"health",NA,"news","msg_read","8",100
"bbprime_causal","untimed","bbprime_causal_s409","self",82,"climate",NA,"news","msg_read","8",27
"bbprime_causal","untimed","bbprime_causal_s410","social",46,"climate",NA,"news","msg_read","8",64
"bbprime_causal","timed","bbprime_causal_s411","social",85,"climate",NA,"news","msg_read","8",89
"bbprime_causal","untimed","bbprime_causal_s412","control",35,"health",NA,"news","msg_read","8",67
"bbprime_causal","untimed","bbprime_causal_s413","social",48,"climate",NA,"news","msg_read","8",47
"bbprime_causal","untimed","bbprime_causal_s414","self",5,"health",NA,"news","msg_read","8",99
"bbprime_causal","comment","bbprime_causal_s415","control",11,"health",NA,"news","msg_read","8",10
"bbprime_causal","timed","bbprime_causal_s416","social",10,"climate",NA,"news","msg_read","8",64
"bbprime_causal","comment","bbprime_causal_s417","control",85,"climate",NA,"news","msg_read","8",100
"bbprime_causal","timed","bbprime_causal_s418","social",3,"health",NA,"news","msg_read","8",95
"bbprime_causal","untimed","bbprime_causal_s419","social",64,"health",NA,"news","msg_read","8",0
"bbprime_causal","untimed","bbprime_causal_s420","control",17,"health",NA,"news","msg_read","8",4
"bbprime_causal","comment","bbprime_causal_s421","social",60,"climate",NA,"news","msg_read","8",11
"bbprime_causal","timed","bbprime_causal_s422","control",34,"health",NA,"news","msg_read","8",0
"bbprime_causal","comment","bbprime_causal_s423","control",42,"climate",NA,"news","msg_read","8",64
"bbprime_causal","untimed","bbprime_causal_s424","control",58,"health",NA,"news","msg_read","8",94
"bbprime_causal","timed","bbprime_causal_s425","control",22,"climate",NA,"news","msg_read","8",47
"bbprime_causal","untimed","bbprime_causal_s426","control",85,"climate",NA,"news","msg_read","8",100
"bbprime_causal","comment","bbprime_causal_s427","control",40,"climate",NA,"news","msg_read","8",98
"bbprime_causal","comment","bbprime_causal_s428","control",73,"climate",NA,"news","msg_read","8",9
"bbprime_causal","timed","bbprime_causal_s429","social",39,"health",NA,"news","msg_read","8",1
"bbprime_causal","comment","bbprime_causal_s430","self",32,"climate",NA,"news","msg_read","8",32
"bbprime_causal","comment","bbprime_causal_s431","self",50,"climate",NA,"news","msg_read","8",0
"bbprime_causal","untimed","bbprime_causal_s432","social",13,"climate",NA,"news","msg_read","8",0
"bbprime_causal","comment","bbprime_causal_s433","control",83,"health",NA,"news","msg_read","8",14
"bbprime_causal","comment","bbprime_causal_s434","self",27,"climate",NA,"news","msg_read","8",64
"bbprime_causal","timed","bbprime_causal_s435","control",46,"climate",NA,"news","msg_read","8",0
"bbprime_causal","comment","bbprime_causal_s436","control",45,"climate",NA,"news","msg_read","8",77
"bbprime_causal","comment","bbprime_causal_s437","self",70,"health",NA,"news","msg_read","8",70
"bbprime_causal","comment","bbprime_causal_s438","social",81,"climate",NA,"news","msg_read","8",0
"bbprime_causal","untimed","bbprime_causal_s439","self",94,"health",NA,"news","msg_read","8",94
"bbprime_causal","comment","bbprime_causal_s440","self",82,"climate",NA,"news","msg_read","8",49
"bbprime_causal","comment","bbprime_causal_s441","social",6,"climate",NA,"news","msg_read","8",62
"bbprime_causal","untimed","bbprime_causal_s442","self",51,"health",NA,"news","msg_read","8",23
"bbprime_causal","timed","bbprime_causal_s443","control",61,"climate",NA,"news","msg_read","8",62
"bbprime_causal","comment","bbprime_causal_s444","control",81,"climate",NA,"news","msg_read","8",100
"bbprime_causal","comment","bbprime_causal_s445","social",87,"climate",NA,"news","msg_read","8",59
"bbprime_causal","untimed","bbprime_causal_s446","control",17,"health",NA,"news","msg_read","8",NA
"bbprime_causal","comment","bbprime_causal_s447","self",78,"health",NA,"news","msg_read","8",NA
"bbprime_causal","timed","bbprime_causal_s448","self",62,"health",NA,"news","msg_read","8",NA
"bbprime_causal","untimed","bbprime_causal_s449","control",47,"climate",NA,"news","msg_read","8",NA
"bbprime_causal","comment","bbprime_causal_s450","control",15,"health",NA,"news","msg_read","8",0
"bbprime_causal","comment","bbprime_causal_s451","self",17,"health",NA,"news","msg_read","8",NA
"bbprime_causal","comment","bbprime_causal_s452","self",56,"health",NA,"news","msg_read","8",81
"bbprime_causal","untimed","bbprime_causal_s453","social",28,"health",NA,"news","msg_read","8",NA
"bbprime_causal","comment","bbprime_causal_s454","self",54,"health",NA,"news","msg_read","8",NA
"bbprime_causal","comment","bbprime_causal_s455","social",6,"climate",NA,"news","msg_read","8",NA
"bbprime_causal","timed","bbprime_causal_s456","social",70,"health",NA,"news","msg_read","8",NA
"bbprime_causal","comment","bbprime_causal_s457","control",45,"climate",NA,"news","msg_read","8",NA
"bbprime_causal","comment","bbprime_causal_s458","social",60,"climate",NA,"news","msg_read","8",NA
"bbprime_causal","comment","bbprime_causal_s459","control",66,"climate",NA,"news","msg_read","8",NA
"bbprime_causal","timed","bbprime_causal_s001","social",52,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","comment","bbprime_causal_s002","control",63,"climate",NA,"news","msg_share_broad","8",33
"bbprime_causal","untimed","bbprime_causal_s003","social",39,"health",NA,"news","msg_share_broad","8",29
"bbprime_causal","timed","bbprime_causal_s004","self",8,"climate",NA,"news","msg_share_broad","8",27
"bbprime_causal","untimed","bbprime_causal_s005","social",86,"health",NA,"news","msg_share_broad","8",36
"bbprime_causal","untimed","bbprime_causal_s006","social",27,"climate",NA,"news","msg_share_broad","8",89
"bbprime_causal","timed","bbprime_causal_s007","social",79,"health",NA,"news","msg_share_broad","8",27
"bbprime_causal","comment","bbprime_causal_s008","self",4,"climate",NA,"news","msg_share_broad","8",13
"bbprime_causal","comment","bbprime_causal_s009","control",39,"health",NA,"news","msg_share_broad","8",37
"bbprime_causal","untimed","bbprime_causal_s010","self",66,"climate",NA,"news","msg_share_broad","8",51
"bbprime_causal","comment","bbprime_causal_s011","social",76,"climate",NA,"news","msg_share_broad","8",8
"bbprime_causal","untimed","bbprime_causal_s012","self",34,"health",NA,"news","msg_share_broad","8",1
"bbprime_causal","untimed","bbprime_causal_s013","control",56,"health",NA,"news","msg_share_broad","8",56
"bbprime_causal","untimed","bbprime_causal_s014","self",72,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","comment","bbprime_causal_s015","self",7,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","timed","bbprime_causal_s016","self",67,"health",NA,"news","msg_share_broad","8",7
"bbprime_causal","timed","bbprime_causal_s017","social",18,"health",NA,"news","msg_share_broad","8",4
"bbprime_causal","timed","bbprime_causal_s018","control",84,"health",NA,"news","msg_share_broad","8",61
"bbprime_causal","untimed","bbprime_causal_s019","control",72,"climate",NA,"news","msg_share_broad","8",8
"bbprime_causal","comment","bbprime_causal_s020","social",86,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","timed","bbprime_causal_s021","self",49,"health",NA,"news","msg_share_broad","8",8
"bbprime_causal","untimed","bbprime_causal_s022","social",42,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","untimed","bbprime_causal_s023","self",53,"climate",NA,"news","msg_share_broad","8",1
"bbprime_causal","comment","bbprime_causal_s024","control",11,"health",NA,"news","msg_share_broad","8",4
"bbprime_causal","untimed","bbprime_causal_s025","social",60,"climate",NA,"news","msg_share_broad","8",49
"bbprime_causal","untimed","bbprime_causal_s026","control",42,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","comment","bbprime_causal_s027","self",11,"health",NA,"news","msg_share_broad","8",18
"bbprime_causal","untimed","bbprime_causal_s028","social",66,"climate",NA,"news","msg_share_broad","8",24
"bbprime_causal","untimed","bbprime_causal_s029","self",24,"health",NA,"news","msg_share_broad","8",25
"bbprime_causal","timed","bbprime_causal_s030","social",89,"climate",NA,"news","msg_share_broad","8",66
"bbprime_causal","timed","bbprime_causal_s031","social",76,"climate",NA,"news","msg_share_broad","8",3
"bbprime_causal","comment","bbprime_causal_s032","control",84,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","untimed","bbprime_causal_s033","control",50,"climate",NA,"news","msg_share_broad","8",100
"bbprime_causal","timed","bbprime_causal_s034","control",87,"climate",NA,"news","msg_share_broad","8",50
"bbprime_causal","timed","bbprime_causal_s035","control",80,"health",NA,"news","msg_share_broad","8",15
"bbprime_causal","untimed","bbprime_causal_s036","self",41,"health",NA,"news","msg_share_broad","8",49
"bbprime_causal","comment","bbprime_causal_s037","control",15,"health",NA,"news","msg_share_broad","8",83
"bbprime_causal","timed","bbprime_causal_s038","social",76,"climate",NA,"news","msg_share_broad","8",3
"bbprime_causal","untimed","bbprime_causal_s039","control",14,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","timed","bbprime_causal_s040","social",32,"climate",NA,"news","msg_share_broad","8",49
"bbprime_causal","comment","bbprime_causal_s041","social",24,"health",NA,"news","msg_share_broad","8",23
"bbprime_causal","comment","bbprime_causal_s042","control",54,"health",NA,"news","msg_share_broad","8",6
"bbprime_causal","comment","bbprime_causal_s043","self",23,"health",NA,"news","msg_share_broad","8",24
"bbprime_causal","timed","bbprime_causal_s044","self",37,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","untimed","bbprime_causal_s045","control",10,"climate",NA,"news","msg_share_broad","8",45
"bbprime_causal","timed","bbprime_causal_s046","control",37,"climate",NA,"news","msg_share_broad","8",33
"bbprime_causal","untimed","bbprime_causal_s047","self",68,"health",NA,"news","msg_share_broad","8",36
"bbprime_causal","untimed","bbprime_causal_s048","control",58,"health",NA,"news","msg_share_broad","8",15
"bbprime_causal","timed","bbprime_causal_s049","control",95,"climate",NA,"news","msg_share_broad","8",74
"bbprime_causal","untimed","bbprime_causal_s050","social",72,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","untimed","bbprime_causal_s051","self",90,"climate",NA,"news","msg_share_broad","8",28
"bbprime_causal","timed","bbprime_causal_s052","social",26,"climate",NA,"news","msg_share_broad","8",14
"bbprime_causal","comment","bbprime_causal_s053","self",53,"climate",NA,"news","msg_share_broad","8",28
"bbprime_causal","untimed","bbprime_causal_s054","self",7,"health",NA,"news","msg_share_broad","8",47
"bbprime_causal","timed","bbprime_causal_s055","social",79,"health",NA,"news","msg_share_broad","8",15
"bbprime_causal","untimed","bbprime_causal_s056","self",71,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","comment","bbprime_causal_s057","control",11,"health",NA,"news","msg_share_broad","8",29
"bbprime_causal","timed","bbprime_causal_s058","control",56,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","timed","bbprime_causal_s059","control",91,"health",NA,"news","msg_share_broad","8",89
"bbprime_causal","timed","bbprime_causal_s060","self",89,"climate",NA,"news","msg_share_broad","8",16
"bbprime_causal","untimed","bbprime_causal_s061","social",34,"health",NA,"news","msg_share_broad","8",51
"bbprime_causal","untimed","bbprime_causal_s062","social",23,"health",NA,"news","msg_share_broad","8",71
"bbprime_causal","comment","bbprime_causal_s063","control",18,"health",NA,"news","msg_share_broad","8",94
"bbprime_causal","comment","bbprime_causal_s064","self",32,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","timed","bbprime_causal_s065","self",69,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","comment","bbprime_causal_s066","social",10,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","comment","bbprime_causal_s067","control",34,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","untimed","bbprime_causal_s068","control",50,"climate",NA,"news","msg_share_broad","8",1
"bbprime_causal","timed","bbprime_causal_s069","self",39,"health",NA,"news","msg_share_broad","8",5
"bbprime_causal","timed","bbprime_causal_s070","self",10,"climate",NA,"news","msg_share_broad","8",43
"bbprime_causal","untimed","bbprime_causal_s071","control",86,"health",NA,"news","msg_share_broad","8",1
"bbprime_causal","comment","bbprime_causal_s072","self",80,"health",NA,"news","msg_share_broad","8",22
"bbprime_causal","timed","bbprime_causal_s073","control",93,"health",NA,"news","msg_share_broad","8",15
"bbprime_causal","untimed","bbprime_causal_s074","social",11,"health",NA,"news","msg_share_broad","8",40
"bbprime_causal","untimed","bbprime_causal_s075","social",20,"health",NA,"news","msg_share_broad","8",1
"bbprime_causal","comment","bbprime_causal_s076","control",46,"climate",NA,"news","msg_share_broad","8",1
"bbprime_causal","timed","bbprime_causal_s077","self",27,"climate",NA,"news","msg_share_broad","8",13
"bbprime_causal","untimed","bbprime_causal_s078","self",67,"health",NA,"news","msg_share_broad","8",91
"bbprime_causal","untimed","bbprime_causal_s079","social",74,"health",NA,"news","msg_share_broad","8",66
"bbprime_causal","untimed","bbprime_causal_s080","self",53,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","untimed","bbprime_causal_s081","self",52,"climate",NA,"news","msg_share_broad","8",64
"bbprime_causal","untimed","bbprime_causal_s082","control",39,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","timed","bbprime_causal_s083","control",46,"climate",NA,"news","msg_share_broad","8",39
"bbprime_causal","comment","bbprime_causal_s084","social",29,"health",NA,"news","msg_share_broad","8",100
"bbprime_causal","untimed","bbprime_causal_s085","control",51,"health",NA,"news","msg_share_broad","8",20
"bbprime_causal","untimed","bbprime_causal_s086","self",31,"climate",NA,"news","msg_share_broad","8",77
"bbprime_causal","timed","bbprime_causal_s087","control",5,"health",NA,"news","msg_share_broad","8",36
"bbprime_causal","comment","bbprime_causal_s088","self",19,"climate",NA,"news","msg_share_broad","8",77
"bbprime_causal","timed","bbprime_causal_s089","self",81,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","comment","bbprime_causal_s090","self",18,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","untimed","bbprime_causal_s091","self",80,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","untimed","bbprime_causal_s092","social",81,"climate",NA,"news","msg_share_broad","8",79
"bbprime_causal","untimed","bbprime_causal_s093","social",15,"health",NA,"news","msg_share_broad","8",1
"bbprime_causal","comment","bbprime_causal_s094","social",89,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","comment","bbprime_causal_s095","self",9,"climate",NA,"news","msg_share_broad","8",50
"bbprime_causal","untimed","bbprime_causal_s096","control",34,"health",NA,"news","msg_share_broad","8",14
"bbprime_causal","comment","bbprime_causal_s097","social",82,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","untimed","bbprime_causal_s098","control",39,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","untimed","bbprime_causal_s099","social",44,"health",NA,"news","msg_share_broad","8",65
"bbprime_causal","untimed","bbprime_causal_s100","social",22,"climate",NA,"news","msg_share_broad","8",21
"bbprime_causal","comment","bbprime_causal_s101","social",14,"climate",NA,"news","msg_share_broad","8",23
"bbprime_causal","timed","bbprime_causal_s102","social",74,"health",NA,"news","msg_share_broad","8",45
"bbprime_causal","comment","bbprime_causal_s103","control",93,"health",NA,"news","msg_share_broad","8",32
"bbprime_causal","untimed","bbprime_causal_s104","social",77,"climate",NA,"news","msg_share_broad","8",1
"bbprime_causal","untimed","bbprime_causal_s105","self",59,"climate",NA,"news","msg_share_broad","8",15
"bbprime_causal","untimed","bbprime_causal_s106","control",53,"climate",NA,"news","msg_share_broad","8",1
"bbprime_causal","untimed","bbprime_causal_s107","control",4,"climate",NA,"news","msg_share_broad","8",48
"bbprime_causal","untimed","bbprime_causal_s108","control",43,"health",NA,"news","msg_share_broad","8",29
"bbprime_causal","timed","bbprime_causal_s109","social",93,"health",NA,"news","msg_share_broad","8",82
"bbprime_causal","untimed","bbprime_causal_s110","self",18,"health",NA,"news","msg_share_broad","8",9
"bbprime_causal","timed","bbprime_causal_s111","self",26,"climate",NA,"news","msg_share_broad","8",50
"bbprime_causal","untimed","bbprime_causal_s112","self",56,"health",NA,"news","msg_share_broad","8",1
"bbprime_causal","comment","bbprime_causal_s113","social",83,"health",NA,"news","msg_share_broad","8",11
"bbprime_causal","comment","bbprime_causal_s114","self",67,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","untimed","bbprime_causal_s115","control",7,"health",NA,"news","msg_share_broad","8",11
"bbprime_causal","untimed","bbprime_causal_s116","social",10,"climate",NA,"news","msg_share_broad","8",1
"bbprime_causal","comment","bbprime_causal_s117","self",92,"climate",NA,"news","msg_share_broad","8",49
"bbprime_causal","timed","bbprime_causal_s118","social",80,"health",NA,"news","msg_share_broad","8",12
"bbprime_causal","untimed","bbprime_causal_s119","self",53,"climate",NA,"news","msg_share_broad","8",10
"bbprime_causal","comment","bbprime_causal_s120","control",23,"health",NA,"news","msg_share_broad","8",15
"bbprime_causal","comment","bbprime_causal_s121","social",50,"climate",NA,"news","msg_share_broad","8",76
"bbprime_causal","timed","bbprime_causal_s122","social",89,"climate",NA,"news","msg_share_broad","8",65
"bbprime_causal","untimed","bbprime_causal_s123","self",20,"health",NA,"news","msg_share_broad","8",49
"bbprime_causal","comment","bbprime_causal_s124","self",25,"climate",NA,"news","msg_share_broad","8",1
"bbprime_causal","untimed","bbprime_causal_s125","social",33,"health",NA,"news","msg_share_broad","8",88
"bbprime_causal","timed","bbprime_causal_s126","control",37,"climate",NA,"news","msg_share_broad","8",71
"bbprime_causal","timed","bbprime_causal_s127","control",62,"health",NA,"news","msg_share_broad","8",33
"bbprime_causal","comment","bbprime_causal_s128","self",91,"health",NA,"news","msg_share_broad","8",13
"bbprime_causal","untimed","bbprime_causal_s129","self",79,"health",NA,"news","msg_share_broad","8",46
"bbprime_causal","comment","bbprime_causal_s130","social",6,"climate",NA,"news","msg_share_broad","8",6
"bbprime_causal","comment","bbprime_causal_s131","control",51,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","timed","bbprime_causal_s132","self",89,"climate",NA,"news","msg_share_broad","8",62
"bbprime_causal","untimed","bbprime_causal_s133","social",38,"health",NA,"news","msg_share_broad","8",60
"bbprime_causal","comment","bbprime_causal_s134","control",39,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","timed","bbprime_causal_s135","self",50,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","comment","bbprime_causal_s136","self",63,"climate",NA,"news","msg_share_broad","8",100
"bbprime_causal","untimed","bbprime_causal_s137","social",45,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","untimed","bbprime_causal_s138","social",70,"health",NA,"news","msg_share_broad","8",1
"bbprime_causal","timed","bbprime_causal_s139","social",62,"health",NA,"news","msg_share_broad","8",25
"bbprime_causal","comment","bbprime_causal_s140","control",34,"health",NA,"news","msg_share_broad","8",1
"bbprime_causal","timed","bbprime_causal_s141","social",38,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","comment","bbprime_causal_s142","control",73,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","comment","bbprime_causal_s143","social",11,"health",NA,"news","msg_share_broad","8",83
"bbprime_causal","untimed","bbprime_causal_s144","social",81,"climate",NA,"news","msg_share_broad","8",48
"bbprime_causal","untimed","bbprime_causal_s145","social",13,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","timed","bbprime_causal_s146","social",30,"climate",NA,"news","msg_share_broad","8",1
"bbprime_causal","timed","bbprime_causal_s147","control",56,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","untimed","bbprime_causal_s148","self",40,"climate",NA,"news","msg_share_broad","8",56
"bbprime_causal","timed","bbprime_causal_s149","social",20,"health",NA,"news","msg_share_broad","8",1
"bbprime_causal","untimed","bbprime_causal_s150","self",6,"climate",NA,"news","msg_share_broad","8",51
"bbprime_causal","timed","bbprime_causal_s151","control",53,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","timed","bbprime_causal_s152","social",7,"health",NA,"news","msg_share_broad","8",34
"bbprime_causal","untimed","bbprime_causal_s153","social",50,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","untimed","bbprime_causal_s154","social",66,"climate",NA,"news","msg_share_broad","8",32
"bbprime_causal","comment","bbprime_causal_s155","social",60,"climate",NA,"news","msg_share_broad","8",87
"bbprime_causal","timed","bbprime_causal_s156","social",11,"health",NA,"news","msg_share_broad","8",1
"bbprime_causal","comment","bbprime_causal_s157","self",63,"climate",NA,"news","msg_share_broad","8",26
"bbprime_causal","comment","bbprime_causal_s158","social",14,"climate",NA,"news","msg_share_broad","8",4
"bbprime_causal","comment","bbprime_causal_s159","social",3,"health",NA,"news","msg_share_broad","8",6
"bbprime_causal","timed","bbprime_causal_s160","self",29,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","untimed","bbprime_causal_s161","social",19,"climate",NA,"news","msg_share_broad","8",1
"bbprime_causal","timed","bbprime_causal_s162","self",76,"climate",NA,"news","msg_share_broad","8",5
"bbprime_causal","timed","bbprime_causal_s163","self",62,"health",NA,"news","msg_share_broad","8",26
